#F spec_tunes.dat
#E 1550619537
#D Tue Feb 19 17:38:57 2019
#C BlueSky  user = mintadmin  host = mint-vm

#S 5  TuneAxis.tune()
#D Tue Feb 19 17:12:23 2019
#C Tue Feb 19 17:12:23 2019.  plan_type = generator
#C Tue Feb 19 17:12:23 2019.  uid = 957d83c1-9f11-47df-936b-ce14a396cd76
#MD md = {'activity': 'TuneAxis development and testing', 'peak_model': 'pseudo Voigt', 'peak_scale': 100000.0, 'peak_center': -1.3940973681450914, 'peak_sigma': 0.025534621641250733, 'peak_eta': 0.2993015167776747, 'peak_bkg': 0.0045580721055284755}
#MD tune_md = {'width': 2.5, 'initial_position': -1.5, 'time_iso8601': '2019-02-19 17:12:23.523994'}
#MD tune_parameters = {'num': 30, 'width': 2.5, 'initial_position': -1.5, 'peak_choice': 'cen', 'x_axis': 'm1', 'y_axis': 'spvoigt'}
#N 30
#L Epoch_float  m1  m1_user_setpoint  spvoigt  Epoch
1.4876151084899902 -2.75 -2.75 466.4182216464095 1
1.763300895690918 -2.66 -2.663793103448276 467.98001092446935 2
2.0559957027435303 -2.58 -2.5775862068965516 469.67695329594545 2
2.3592529296875 -2.49 -2.4913793103448274 472.047288907075 2
2.6607282161712646 -2.41 -2.405172413793103 474.7040562212433 3
2.9601964950561523 -2.32 -2.3189655172413794 478.5533112429079 3
3.261866807937622 -2.23 -2.2327586206896552 483.7102374329128 3
3.5625996589660645 -2.15 -2.146551724137931 489.9218481592604 4
3.8634884357452393 -2.06 -2.060344827586207 499.7520810347462 4
4.165027141571045 -1.97 -1.9741379310344827 514.5313559643142 4
4.467519521713257 -1.8900000000000001 -1.8879310344827585 534.9524879098316 4
4.767914295196533 -1.8 -1.8017241379310345 573.7873029083775 5
5.068679571151733 -1.72 -1.7155172413793103 638.421240937402 5
5.370610952377319 -1.6300000000000001 -1.629310344827586 802.4190715914328 5
5.671148300170898 -1.54 -1.543103448275862 1345.2990156134879 6
5.971943616867065 -1.46 -1.456896551724138 6869.195912401152 6
6.27273964881897 -1.37 -1.3706896551724137 61175.97828509437 6
6.573951482772827 -1.28 -1.2844827586206895 1886.595248462487 7
6.874150037765503 -1.2 -1.1982758620689653 964.993245164857 7
7.177384614944458 -1.11 -1.1120689655172413 695.6568384742045 7
7.477251768112183 -1.03 -1.0258620689655171 602.2951582973135 7
7.777628183364868 -0.9400000000000001 -0.9396551724137929 550.1478319972741 8
8.077780961990356 -0.85 -0.853448275862069 521.581938800707 8
8.379169702529907 -0.77 -0.7672413793103448 505.8264024061124 8
8.682929039001465 -0.68 -0.6810344827586206 494.0278510735762 9
8.981564283370972 -0.59 -0.5948275862068964 485.9589769631584 9
9.282864570617676 -0.51 -0.5086206896551722 480.7534707945549 9
9.584013223648071 -0.42 -0.42241379310344795 476.3597129378231 10
9.883765935897827 -0.34 -0.3362068965517242 473.3602181333745 10
10.18374490737915 -0.25 -0.25 470.70855736072207 10
#C Tue Feb 19 17:12:35 2019.  num_events_primary = 30
#C Tue Feb 19 17:12:35 2019.  num_events_PeakStats = 1
#C Tue Feb 19 17:12:35 2019.  exit_status = success

#S 4  TuneAxis.tune()
#D Tue Feb 19 17:10:52 2019
#C Tue Feb 19 17:10:52 2019.  plan_type = generator
#C Tue Feb 19 17:10:52 2019.  uid = c354fe37-e39f-42a7-b24f-f0b3b59a1c8d
#MD md = {'activity': 'TuneAxis development and testing', 'peak_model': 'pseudo Voigt', 'peak_scale': 100000.0, 'peak_center': -1.1908101513195635, 'peak_sigma': 0.04845116177798686, 'peak_eta': 0.5791263537920676, 'peak_bkg': 0.009752099380040652}
#MD tune_md = {'width': 2.5, 'initial_position': -1.5, 'time_iso8601': '2019-02-19 17:10:52.469540'}
#MD tune_parameters = {'num': 30, 'width': 2.5, 'initial_position': -1.5, 'peak_choice': 'cen', 'x_axis': 'm1', 'y_axis': 'spvoigt'}
#N 30
#L Epoch_float  m1  m1_user_setpoint  spvoigt  Epoch
1.5282611846923828 -2.75 -2.75 1031.0781222234173 2
1.7947826385498047 -2.66 -2.663793103448276 1038.124882380028 2
2.0949885845184326 -2.58 -2.5775862068965516 1045.5707027522167 2
2.3961782455444336 -2.49 -2.4913793103448274 1055.6426823064076 2
2.6975252628326416 -2.41 -2.405172413793103 1066.5273723241924 3
3.0000083446502686 -2.32 -2.3189655172413794 1081.636234444343 3
3.301807165145874 -2.23 -2.2327586206896552 1100.8270732277776 3
3.6063222885131836 -2.15 -2.146551724137931 1122.5992089242313 4
3.902678966522217 -2.06 -2.060344827586207 1154.602754917537 4
4.207927465438843 -1.97 -1.9741379310344827 1198.2686400084513 4
4.504903078079224 -1.8900000000000001 -1.8879310344827585 1251.974842763437 5
4.808871269226074 -1.8 -1.8017241379310345 1339.2405231938465 5
5.107389211654663 -1.72 -1.7155172413793103 1456.6401171504733 5
5.407644510269165 -1.6300000000000001 -1.629310344827586 1671.5534154874242 5
5.7077476978302 -1.54 -1.543103448275862 2069.107743111472 6
6.01088547706604 -1.46 -1.456896551724138 2792.482433381273 6
6.31035041809082 -1.37 -1.3706896551724137 4965.871174863845 6
6.61227560043335 -1.28 -1.2844827586206895 21903.86549508707 7
6.912786483764648 -1.2 -1.1982758620689653 98213.82577313672 7
7.213726282119751 -1.11 -1.1120689655172413 26762.359490254385 7
7.514627933502197 -1.03 -1.0258620689655171 5965.534216434976 8
7.8161139488220215 -0.9400000000000001 -0.9396551724137929 3058.707062186916 8
8.116997957229614 -0.85 -0.853448275862069 2122.482907082423 8
